chainSarHar1	Tasmanian devil (Feb. 2011 (WTSI Devil_ref v7.0/sarHar1)) Chained Alignments
wgEncodeSydhTfbsHelas3Usf2IggmusPk	HeLa-S3 USF2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHreH3k4me3StdHotspotsRep2	HRE H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeHaibTfbsK562Thap1sc98174V0416101RawRep2	K562 THAP1 v041610.1 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeUwDnaseNhberaHotspotsRep1	NHBE RA DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeBroadHistoneNhdfadH3k09me3Pk	NHDF-Ad H3K9me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of NRSF from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqBjCellPapMinusRawSigRep2	BJ whole cell polyA+ RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Usf2IggmusSig	HeLa-S3 USF2 IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k4me3StdPkRep2	HRE H3K4me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeHaibTfbsK562Trim28sc81411V0422111PkRep1	K562 TRIM28 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwDnaseNhberaPkRep1	NHBE RA DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeBroadHistoneNhdfadH3k09me3Sig	NHDF-Ad H3K9me3 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of Sin3Ak-20 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqBjCellPapPlusRawSigRep1	BJ whole cell polyA+ RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabPk	HeLa-S3 ZKSCAN1 IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHreH3k4me3StdRawRep2	HRE H3K4me3 Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeHaibTfbsK562Trim28sc81411V0422111RawRep1	K562 TRIM28 v042211.1 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeUwDnaseNhberaRawRep1	NHBE RA DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeBroadHistoneNhdfadH3k27acStdPk	NHDF-Ad H3K27ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeAwgTfbsHaibA549Six5V0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of SIX5 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqBjCellPapPlusRawSigRep2	BJ whole cell polyA+ RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabSig	HeLa-S3 ZKSCAN1 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k27me3StdHotspotsRep1	HRE H3K27me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeHaibTfbsK562Trim28sc81411V0422111PkRep2	K562 TRIM28 v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeUwDnaseNhberaHotspotsRep2	NHBE RA DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeBroadHistoneNhdfadH3k27acStdSig	NHDF-Ad H3K27ac Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeAwgTfbsHaibA549Taf1V0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of TAF1 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqCd34mobilizedCellTotalAlnRep1	CD34+ Mobilized whole cell total RNA-seq Alignments Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Znf143IggrabPk	HeLa-S3 Znf143 IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHreH3k27me3StdPkRep1	HRE H3K27me3 Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeHaibTfbsK562Trim28sc81411V0422111RawRep2	K562 TRIM28 v042211.1 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeUwDnaseNhberaPkRep2	NHBE RA DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeBroadHistoneNhdfadH3k27me3StdPk	NHDF-Ad H3K27me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of TCF12 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqCd34mobilizedCellTotalContigs	CD34+ Mobilized whole cell total RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Znf143IggrabSig	HeLa-S3 Znf143 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k27me3StdRawRep1	HRE H3K27me3 Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeHaibTfbsK562Usf1V0416101PkRep1	K562 USF-1 v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwDnaseNhberaRawRep2	NHBE RA DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeBroadHistoneNhdfadH3k27me3StdSig	NHDF-Ad H3K27me3 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeAwgTfbsHaibA549Usf1Pcr1xDex100nmUniPk	A549 (DEX_100nM) TFBS Uniform Peaks of USF-1 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqCd34mobilizedCellTotalJunctions	CD34+ Mobilized whole cell total RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Znf274UcdPk	HeLa-S3 ZNF274 UC Davis ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHreH3k27me3StdHotspotsRep2	HRE H3K27me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeHaibTfbsK562Usf1V0416101RawRep1	K562 USF-1 v041610.1 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeBroadHistoneNhdfadH3k36me3StdPk	NHDF-Ad H3K36me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhdfadHotspotsRep1	NHDF-Ad DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeAwgTfbsHaibA549Usf1Pcr1xEtoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of USF-1 (P:Pcr1) ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqCd34mobilizedCellTotalMinusRep1	CD34+ Mobilized whole cell total RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Znf274UcdSig	HeLa-S3 ZNF274 UC Davis ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k27me3StdPkRep2	HRE H3K27me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeHaibTfbsK562Usf1V0416101PkRep2	K562 USF-1 v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeBroadHistoneNhdfadH3k36me3StdSig	NHDF-Ad H3K36me3 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhdfadPkRep1	NHDF-Ad DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeAwgTfbsHaibA549Usf1V0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of USF-1 (P:V042) ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqCd34mobilizedCellTotalPlusRep1	CD34+ Mobilized whole cell total RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Zzz3StdPk	HeLa-S3 ZZZ3 Standard ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHreH3k27me3StdRawRep2	HRE H3K27me3 Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeHaibTfbsK562Usf1V0416101RawRep2	K562 USF-1 v041610.1 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeBroadHistoneNhdfadH3k79me2Pk	NHDF-Ad H3K79me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhdfadRawRep1	NHDF-Ad DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of YY1_(SC-281) ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqHaoafCellTotalAlnRep1	HAoAF whole cell total RNA-seq Alignments Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3Zzz3StdSig	HeLa-S3 ZZZ3 Standard ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k36me3StdHotspotsRep1	HRE H3K36me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeHaibTfbsK562Yy1V0416102PkRep1	K562 YY1 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeBroadHistoneNhdfadH3k79me2Sig	NHDF-Ad H3K79me2 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhdfadHotspotsRep2	NHDF-Ad DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk	A549 (EtOH .02) TFBS Uniform Peaks of ZBTB33 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqHaoaf609010111CellTotalAlnRep2	HAoAF whole cell total RNA-seq Alignments Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputIggmusSig	HeLa-S3 Input IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k36me3StdPkRep1	HRE H3K36me3 Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeHaibTfbsK562Yy1V0416102RawRep1	K562 YY1 v041610.2 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeBroadHistoneNhdfadH4k20me1Pk	NHDF-Ad H4K20me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhdfadPkRep2	NHDF-Ad DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoafCellTotalContigs	HAoAF whole cell total RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputIggrabSig	HeLa-S3 Input IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k36me3StdRawRep1	HRE H3K36me3 Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeAwgTfbsSydhImr90CebpbIggrabUniPk	IMR90 TFBS Uniform Peaks of CEBPB from ENCODE/Stanford/Analysis
wgEncodeHaibTfbsK562Yy1V0416102PkRep2	K562 YY1 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeBroadHistoneNhdfadH4k20me1Sig	NHDF-Ad H4K20me1 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhdfadRawRep2	NHDF-Ad DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoafCellTotalJunctions	HAoAF whole cell total RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputLargefragmentSig	HeLa-S3 Input Large Fragment ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k36me3StdHotspotsRep2	HRE H3K36me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	IMR90 TFBS Uniform Peaks of CTCF_(SC-15914) from ENCODE/Stanford/Analysis
wgEncodeHaibTfbsK562Yy1V0416102RawRep2	K562 YY1 v041610.2 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeBroadHistoneNhdfadControlStdSig	NHDF-Ad Input Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhdfneoHotspotsRep1	NHDF-neo DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoafCellTotalMinusSignalRep1	HAoAF whole cell total RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputMnaseSig	HeLa-S3 Input MNase ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k36me3StdPkRep2	HRE H3K36me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeAwgTfbsSydhImr90MafkIggrabUniPk	IMR90 TFBS Uniform Peaks of MafK_(ab50322) from ENCODE/Stanford/Analysis
wgEncodeHaibTfbsK562Yy1sc281V0416101PkRep1	K562 YY1 281 v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeUwDnaseNhdfneoPkRep1	NHDF-neo DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeBroadHistoneNhekCtcfStdPk	NHEK CTCF Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeCshlLongRnaSeqHaoaf609010111CellTotalMinusRep2	HAoAF whole cell total RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputNakeddnaSig	HeLa-S3 Input Naked DNA ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreH3k36me3StdRawRep2	HRE H3K36me3 Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeAwgTfbsSydhImr90Pol2IggrabUniPk	IMR90 TFBS Uniform Peaks of Pol2 from ENCODE/Stanford/Analysis
wgEncodeHaibTfbsK562Yy1sc281V0416101RawRep1	K562 YY1 281 v041610.1 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeUwDnaseNhdfneoRawRep1	NHDF-neo DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeBroadHistoneNhekCtcfStdSig	NHEK CTCF Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeCshlLongRnaSeqHaoafCellTotalPlusSignalRep1	HAoAF whole cell total RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputIfng30StdSig	HeLa-S3 Input Standard IFNg 30min ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHreInputStdRawRep1	HRE Input Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeAwgTfbsSydhImr90Rad21IggrabUniPk	IMR90 TFBS Uniform Peaks of Rad21 from ENCODE/Stanford/Analysis
wgEncodeHaibTfbsK562Yy1sc281V0416101PkRep2	K562 YY1 281 v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeUwDnaseNhdfneoHotspotsRep2	NHDF-neo DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeBroadHistoneNhekEzh239875Pk	NHEK EZH2 (39875) Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeCshlLongRnaSeqHaoaf609010111CellTotalPlusRep2	HAoAF whole cell total RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputStdSig	HeLa-S3 Input Standard ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHrpeH3k4me3StdHotspotsRep1	HRPEpIC H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeHaibTfbsK562Yy1sc281V0416101RawRep2	K562 YY1 281 v041610.1 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	MCF-7 TFBS Uniform Peaks of CTCF from ENCODE/UT-A/Analysis
wgEncodeUwDnaseNhdfneoPkRep2	NHDF-neo DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeBroadHistoneNhekEzh239875Sig	NHEK EZH2 (39875) Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeCshlLongRnaSeqHaoec70717061CellTotalAlnRep1	HAoEC whole cell total RNA-seq Alignments Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHelas3InputUcdSig	HeLa-S3 Input UC Davis ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHrpeH3k4me3StdPkRep1	HRPEpIC H3K4me3 Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb33Pcr1xPkRep1	K562 ZBTB33 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk	MCF-7 (estrogen) TFBS Uniform Peaks of CTCF from ENCODE/UT-A/Analysis
wgEncodeUwDnaseNhdfneoRawRep2	NHDF-neo DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeBroadHistoneNhekH2azPk	NHEK H2A.Z Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeCshlLongRnaSeqHaoecCellTotalAlnRep2	HAoEC whole cell total RNA-seq Alignments Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHepg2Arid3anb100279IggrabPk	HEPG2 ARID3A NB100279 IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHrpeH3k4me3StdRawRep1	HRPEpIC H3K4me3 Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb33Pcr1xRawRep1	K562 ZBTB33 PCR1x ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk	MCF-7 (serum_stimulated) TFBS Uniform Peaks of CTCF from ENCODE/UT-A/Analysis
wgEncodeBroadHistoneNhekH2azSig	NHEK H2A.Z Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhekHotspotsRep1	NHEK DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoecCellTotalContigs	HAoEC whole cell total RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHepg2Arid3anb100279IggrabSig	HEPG2 ARID3A NB100279 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHrpeH3k4me3StdHotspotsRep2	HRPEpIC H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb33Pcr1xPkRep2	K562 ZBTB33 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	MCF-7 (serum_starved) TFBS Uniform Peaks of CTCF from ENCODE/UT-A/Analysis
wgEncodeBroadHistoneNhekH3k4me1StdPk	NHEK H3K4me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhekPkRep1	NHEK DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoecCellTotalJunctions	HAoEC whole cell total RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHepg2Bhlhe40cIggrabPk	HEPG2 BHLHE40 NB100 IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHrpeH3k4me3StdPkRep2	HRPEpIC H3K4me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb33Pcr1xRawRep2	K562 ZBTB33 PCR1x ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk	MCF-7 (vehicle) TFBS Uniform Peaks of CTCF from ENCODE/UT-A/Analysis
wgEncodeBroadHistoneNhekH3k4me1StdSig	NHEK H3K4me1 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhekRawRep1	NHEK DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoec70717061CellTotalMinusRep1	HAoEC whole cell total RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHepg2Bhlhe40cIggrabSig	HEPG2 BHLHE40 NB100 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHrpeH3k4me3StdRawRep2	HRPEpIC H3K4me3 Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb7asc34508V0416101PkRep1	K562 ZBTB7A v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeAwgTfbsUwMcf7CtcfUniPk	MCF-7 TFBS Uniform Peaks of CTCF from ENCODE/UW/Analysis
wgEncodeBroadHistoneNhekH3k4me2StdPk	NHEK H3K4me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhekHotspotsRep2	NHEK DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoecCellTotalMinusRep2	HAoEC whole cell total RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHepg2Brca1a300IggrabPk	HEPG2 BRCA1 IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHrpeInputStdRawRep1	HRPEpIC Input Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb7asc34508V0416101RawRep1	K562 ZBTB7A v041610.1 ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk	MCF-7 TFBS Uniform Peaks of HA-E2F1 from ENCODE/USC/Analysis
wgEncodeBroadHistoneNhekH3k4me2StdSig	NHEK H3K4me2 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhekPkRep2	NHEK DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoec70717061CellTotalPlusRep1	HAoEC whole cell total RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHepg2Brca1a300IggrabSig	HEPG2 BRCA1 IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHvmfH3k4me3StdHotspotsRep1	HVMF H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb7asc34508V0416101PkRep2	K562 ZBTB7A v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	MCF-7 TFBS Uniform Peaks of GATA3_(SC-268) from ENCODE/USC/Analysis
wgEncodeBroadHistoneNhekH3k4me3StdPk	NHEK H3K4me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhekRawRep2	NHEK DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHaoecCellTotalPlusRep2	HAoEC whole cell total RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHepg2CebpbIggrabPk	HEPG2 CEBPB IgG-rab ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHvmfH3k4me3StdPkRep1	HVMF H3K4me3 Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeHaibTfbsK562Zbtb7asc34508V0416101RawRep2	K562 ZBTB7A v041610.1 ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk	MCF-7 TFBS Uniform Peaks of GATA3_(SC-269) from ENCODE/USC/Analysis
wgEncodeBroadHistoneNhekH3k4me3StdSig	NHEK H3K4me3 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhlfHotspotsRep1	NHLF DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHch00113082pCellTotalAlnRep1	HCH whole cell total RNA-seq Alignments Rep 1 from ENCODE/CSHL
wgEncodeSydhTfbsHepg2CebpbIggrabSig	HEPG2 CEBPB IgG-rab ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHvmfH3k4me3StdRawRep1	HVMF H3K4me3 Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeHaibTfbsK562RxlchPcr1xRawRep1	K562 Control PCR1x ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk	MCF-7 (estrogen) TFBS Uniform Peaks of c-Myc from ENCODE/UT-A/Analysis
wgEncodeBroadHistoneNhekH3k9acStdPk	NHEK H3K9ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhlfPkRep1	NHLF DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHch81008082CellTotalAlnRep2	HCH whole cell total RNA-seq Alignments Rep 2 from ENCODE/CSHL
wgEncodeSydhTfbsHepg2CebpbForsklnStdPk	HEPG2 CEBPB Standard forskolin ChIP-seq Peaks from ENCODE/SYDH
wgEncodeUwHistoneHvmfH3k4me3StdHotspotsRep2	HVMF H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeHaibTfbsK562RxlchPcr1xRawRep2	K562 Control PCR1x ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	MCF-7 (serum_stimulated) TFBS Uniform Peaks of c-Myc from ENCODE/UT-A/Analysis
wgEncodeBroadHistoneNhekH3k9acStdSig	NHEK H3K9ac Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeUwDnaseNhlfRawRep1	NHLF DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeCshlLongRnaSeqHchCellTotalContigs	HCH whole cell total RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHepg2CebpbForsklnStdSig	HEPG2 CEBPB Standard forskolin ChIP-seq Signal from ENCODE/SYDH
wgEncodeUwHistoneHvmfH3k4me3StdPkRep2	HVMF H3K4me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeHaibTfbsK562RxlchPcr1xRawRep3	K562 Control PCR1x ChIP-seq Raw Signal Rep 3 from ENCODE/HAIB
wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk	MCF-7 (serum_starved) TFBS Uniform Peaks of c-Myc from ENCODE/UT-A/Analysis
wgEncodeBroadHistoneNhekH3k09me3Pk	NHEK H3K9me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeUwDnaseNhlfHotspotsRep2	NHLF DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeCshlLongRnaSeqHchCellTotalJunctions	HCH whole cell total RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeSydhTfbsHepg2CebpzIggrabPk	HEPG2 CEBPZ IgG-rab ChIP-seq Peaks from ENCODE/SYDH
